step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,episode
5.0,5,0,0,0,5,0,0.0,0.0,13.799990206072511,0,0.0,0.9755656455869076,0,0.0,1
10.0,10,0,0,0,10,0,0.0,0.0,12.964058821108257,0,0.0,0.9449618131152197,0,0.0,1
15.0,17,0,2,0,17,0,3.0,0.1764705882352941,9.92931704235784,2,3.0,0.7222774490990221,2,3.0,1
20.0,22,0,0,0,22,0,0.0,0.0,8.22261199815485,0,3.0,0.5977910981705988,0,3.0,1
25.0,24,0,1,0,24,0,2.0,0.0833333333333333,7.907545253471653,1,2.0,0.4665962947257484,1,2.0,1
30.0,25,0,4,1,26,0,15.0,0.6,9.402072193592394,4,15.0,0.4700208598223555,4,15.0,1
35.0,24,0,3,5,29,0,5.0,0.2083333333333333,8.191304863120061,3,17.0,0.4562530147884232,3,17.0,1
40.0,24,0,6,9,33,0,28.0,1.1666666666666667,8.191119886023765,6,28.0,0.4078660563286743,6,28.0,1
45.0,24,0,10,13,37,0,72.0,3.0,6.479059814668684,10,72.0,0.3223684359058064,10,72.0,1
50.0,25,0,7,17,42,0,44.0,1.76,5.150648370164192,7,92.0,0.3284719973532464,7,92.0,1
55.0,26,0,3,18,44,0,10.0,0.3846153846153846,6.078236561267204,3,72.0,0.3069581093365193,3,72.0,1
60.0,31,0,2,18,49,0,17.0,0.5483870967741935,8.395798668817813,2,35.0,0.414807621982162,2,35.0,1
65.0,30,0,2,22,52,0,5.0,0.1666666666666666,6.900302427579937,2,25.0,0.348757797359019,2,25.0,1
70.0,32,0,7,27,59,0,31.0,0.96875,6.279913901074188,7,49.0,0.3296146969570722,7,49.0,1
75.0,32,0,13,30,62,0,87.0,2.71875,4.022945676210318,13,105.0,0.2076825278774844,13,105.0,1
80.0,33,0,15,33,66,0,84.0,2.5454545454545454,2.571102403588628,15,144.0,0.1706078211938882,15,144.0,1
85.0,37,0,14,33,70,0,55.0,1.4864864864864864,4.1476272856463225,14,154.0,0.1909989151836624,14,154.0,1
90.0,39,0,10,33,72,0,54.0,1.3846153846153846,6.502279079794318,10,151.0,0.2566631098009274,10,151.0,1
95.0,37,0,3,37,74,0,28.0,0.7567567567567568,8.220008925633628,3,129.0,0.3813875862071377,3,129.0,1
100.0,35,1,5,43,78,0,45.0,1.2857142857142858,8.895608496958092,5,107.0,0.464372638128801,5,107.0,1
5.0,3,0,0,0,3,0,0.0,0.0,13.242848621158736,0,0.0,0.9659130169389948,0,0.0,10
10.0,6,0,0,0,6,0,0.0,0.0,13.209594226147106,0,0.0,0.9480536044950512,0,0.0,10
15.0,10,0,0,0,10,0,0.0,0.0,11.23563214886926,0,0.0,0.7802783325166047,0,0.0,10
20.0,13,0,0,0,13,0,0.0,0.0,9.720989944264105,0,0.0,0.7018447410372521,0,0.0,10
25.0,17,0,1,0,17,0,5.0,0.2941176470588235,11.183675395427484,1,5.0,0.7798148891492129,1,5.0,10
30.0,21,0,2,1,22,0,11.0,0.5238095238095238,11.03840071184591,2,11.0,0.778008875676541,2,11.0,10
35.0,22,0,2,5,27,0,21.0,0.9545454545454546,10.717088120970056,2,21.0,0.7342222550577928,2,21.0,10
40.0,20,0,3,9,29,0,36.0,1.8,9.259055410586855,3,36.0,0.6015326232173243,3,36.0,10
45.0,21,0,1,11,32,0,2.0,0.0952380952380952,6.253215244317387,1,18.0,0.3687639082758956,1,18.0,10
50.0,23,0,5,13,36,0,23.0,1.0,8.750360108510392,5,23.0,0.5317119494316999,5,23.0,10
55.0,23,0,6,14,37,0,52.0,2.260869565217391,6.601303618163668,6,52.0,0.2348952755523578,6,52.0,10
60.0,21,0,6,19,40,0,17.0,0.8095238095238095,5.838742663077757,6,61.0,0.3097165946142685,6,61.0,10
65.0,22,0,0,23,45,0,0.0,0.0,9.700508093596572,0,25.0,0.6613249088667368,0,25.0,10
70.0,26,0,0,23,49,0,0.0,0.0,9.678249880710164,0,2.0,0.6225091665846342,0,2.0,10
75.0,28,0,2,25,53,0,2.0,0.0714285714285714,8.658655171662991,2,4.0,0.5138220478527776,2,4.0,10
80.0,27,0,7,30,57,0,26.0,0.9629629629629628,6.80716529135248,7,28.0,0.3766033676049506,7,28.0,10
85.0,27,0,12,35,62,0,79.0,2.925925925925926,6.026962166260311,12,81.0,0.3690867516126652,12,81.0,10
90.0,29,0,16,37,66,0,152.0,5.241379310344827,4.849035492912456,16,154.0,0.3071604185298575,16,154.0,10
95.0,32,0,13,38,70,0,128.0,4.0,4.462705265075216,13,195.0,0.2672574010467547,13,195.0,10
100.0,34,0,10,39,73,0,45.0,1.3235294117647058,5.087134546066103,10,182.0,0.2511701826115656,10,182.0,10
5.0,3,0,0,0,3,0,0.0,0.0,13.596014463286808,0,0.0,0.9422508297161718,0,0.0,2
10.0,3,0,0,0,3,0,0.0,0.0,12.094163673114602,0,0.0,0.8466067931294199,0,0.0,2
15.0,9,0,1,0,9,0,1.0,0.1111111111111111,10.224803053542937,1,1.0,0.7266320797631491,1,1.0,2
20.0,14,0,3,0,14,0,13.0,0.9285714285714286,9.768136409976872,3,13.0,0.7140148514407335,3,13.0,2
25.0,18,0,6,0,18,0,33.0,1.8333333333333333,7.837896072385206,6,33.0,0.5564101724119712,6,33.0,2
30.0,24,0,3,0,24,0,6.0,0.25,6.963852840586277,3,32.0,0.4926551821231986,3,32.0,2
35.0,28,0,2,1,29,0,8.0,0.2857142857142857,7.540103490948036,2,14.0,0.471745152655584,2,14.0,2
40.0,33,0,3,1,34,0,23.0,0.696969696969697,9.39721323753227,3,23.0,0.565572835378038,3,23.0,2
45.0,35,0,5,4,39,0,44.0,1.2571428571428571,9.70073800780458,5,44.0,0.5897029313360606,5,44.0,2
50.0,33,0,8,9,42,0,76.0,2.303030303030303,8.29498462477523,8,76.0,0.3918468962756515,8,76.0,2
55.0,31,0,11,14,45,0,125.0,4.032258064516129,7.53188028249761,11,125.0,0.3167731739038451,11,125.0,2
60.0,28,0,12,19,47,0,185.0,6.607142857142857,6.7745970186747,12,185.0,0.2657670549126189,12,185.0,2
65.0,26,0,13,24,50,0,250.0,9.615384615384617,6.4701205720499,13,250.0,0.26559488302879,13,250.0,2
70.0,25,0,7,29,54,0,121.0,4.84,5.560930736822972,7,231.0,0.3238592493887882,7,231.0,2
75.0,26,0,3,30,56,0,9.0,0.3461538461538461,7.517543038531803,3,142.0,0.4230175599484865,3,142.0,2
80.0,27,0,6,32,59,0,31.0,1.148148148148148,8.73235677797442,6,47.0,0.4419120480996766,6,47.0,2
85.0,26,0,4,35,61,0,13.0,0.5,7.304575415996712,4,56.0,0.3443491984209777,4,56.0,2
90.0,24,0,3,40,64,0,18.0,0.75,8.865898449456237,3,43.0,0.4525415391842662,3,43.0,2
95.0,25,0,4,44,69,0,37.0,1.48,10.249978498501234,4,53.0,0.5928908571268597,4,53.0,2
100.0,26,0,1,48,74,0,1.0,0.0384615384615384,9.125882552160189,1,23.0,0.6072009947797049,1,23.0,2
5.0,4,0,0,0,4,0,0.0,0.0,12.913584866071316,0,0.0,0.9576504474542686,0,0.0,3
10.0,6,0,0,0,6,0,0.0,0.0,12.716728721941296,0,0.0,0.9172825080816914,0,0.0,3
15.0,10,0,1,0,10,0,2.0,0.2,11.231835585047303,1,2.0,0.7795942638180319,1,2.0,3
20.0,14,0,1,0,14,0,1.0,0.0714285714285714,9.67409051290833,1,2.0,0.7003701539032151,1,2.0,3
25.0,18,0,1,0,18,0,6.0,0.3333333333333333,11.020369944278023,1,6.0,0.7280295378802858,1,6.0,3
30.0,24,0,4,0,24,0,20.0,0.8333333333333334,10.704807212104331,4,20.0,0.6574701362115557,4,20.0,3
35.0,22,0,5,5,27,0,44.0,2.0,9.439932685218766,5,44.0,0.5910916600566065,5,44.0,3
40.0,22,0,2,8,30,0,5.0,0.2272727272727272,7.289758225050021,2,36.0,0.4440542247988669,2,36.0,3
45.0,24,0,5,10,34,0,15.0,0.625,8.798697309912434,5,15.0,0.51835925241119,5,15.0,3
50.0,27,0,7,12,39,0,44.0,1.6296296296296295,7.700506206212221,7,44.0,0.4092832316586984,7,44.0,3
55.0,26,0,8,16,42,0,33.0,1.2692307692307692,6.098079473394699,8,66.0,0.3624717755749974,8,66.0,3
60.0,26,0,1,20,46,0,7.0,0.2692307692307692,7.264888258038749,1,52.0,0.4094023888002708,1,52.0,3
65.0,31,0,4,20,51,0,22.0,0.7096774193548387,8.897806790168579,4,36.0,0.5227281237157633,4,36.0,3
70.0,31,0,2,24,55,0,3.0,0.0967741935483871,7.4949816439065104,2,28.0,0.4612849235778373,2,28.0,3
75.0,33,0,8,27,60,0,29.0,0.8787878787878788,6.993529060449096,8,43.0,0.3539661922373696,8,43.0,3
80.0,33,0,12,31,64,0,83.0,2.515151515151515,6.536134411644918,12,97.0,0.3220305595899926,12,97.0,3
85.0,32,0,13,37,69,0,77.0,2.40625,4.377400424627387,13,131.0,0.2680591732293351,13,131.0,3
90.0,33,0,9,39,72,0,32.0,0.9696969696969696,4.484150997014418,9,125.0,0.2100848823057663,9,125.0,3
95.0,37,0,5,39,76,0,29.0,0.7837837837837838,6.742668734486727,5,95.0,0.3238049072459077,5,95.0,3
100.0,40,0,2,42,82,0,3.0,0.075,5.545987595911853,2,90.0,0.2657091371659695,2,90.0,3
5.0,5,0,0,0,5,0,0.0,0.0,13.695611491494455,0,0.0,0.974066164106624,0,0.0,4
10.0,8,0,0,0,8,0,0.0,0.0,12.87439411739389,0,0.0,0.9500320010646268,0,0.0,4
15.0,13,0,1,0,13,0,1.0,0.0769230769230769,10.576720450297271,1,1.0,0.7227090835630293,1,1.0,4
20.0,15,0,3,0,15,0,14.0,0.9333333333333332,7.806142180030837,3,14.0,0.4945786046701873,3,14.0,4
25.0,19,0,8,2,21,0,49.0,2.5789473684210527,7.04909629164675,8,49.0,0.4555659142156711,8,49.0,4
30.0,23,0,3,2,25,0,21.0,0.9130434782608696,6.761712304277245,3,57.0,0.4650701539788632,3,57.0,4
35.0,25,0,2,4,29,0,9.0,0.36,8.170806178634134,2,32.0,0.5240915848007298,2,32.0,4
40.0,29,0,3,4,33,0,21.0,0.7241379310344828,10.253249846091546,3,21.0,0.6432931886494392,3,21.0,4
45.0,28,0,4,8,36,0,40.0,1.4285714285714286,9.519799464871772,4,40.0,0.5239884953238428,4,40.0,4
50.0,27,0,8,12,39,0,74.0,2.740740740740741,8.665475127644108,8,74.0,0.4483405845169501,8,74.0,4
55.0,25,0,3,17,42,0,17.0,0.68,8.1605979880701,3,61.0,0.4731395639646414,3,61.0,4
60.0,24,0,3,23,47,0,11.0,0.4583333333333333,9.152216113718996,3,19.0,0.5736355838224213,3,19.0,4
65.0,28,0,6,25,53,0,37.0,1.3214285714285714,9.400181669809289,6,37.0,0.5621714399455334,6,37.0,4
70.0,30,0,10,28,58,0,77.0,2.566666666666667,7.245611474029632,10,77.0,0.4101387642763331,10,77.0,4
75.0,26,0,9,33,59,0,46.0,1.7692307692307692,4.669834205196431,9,97.0,0.2199155636552021,9,97.0,4
80.0,27,0,5,36,63,0,14.0,0.5185185185185185,6.299706540939637,5,71.0,0.3310967456349104,5,71.0,4
85.0,31,0,4,36,67,0,20.0,0.6451612903225806,8.368110751098103,4,50.0,0.4180120633405605,4,50.0,4
90.0,31,0,4,40,71,0,40.0,1.2903225806451613,9.236580121190878,4,49.0,0.5400116297841285,4,49.0,4
95.0,31,0,2,44,75,0,2.0,0.064516129032258,8.274716680586197,2,25.0,0.4992791003582366,2,25.0,4
100.0,28,0,6,50,78,0,23.0,0.8214285714285714,6.548830457930942,6,26.0,0.3064249094557277,6,26.0,4
5.0,3,0,0,0,3,0,0.0,0.0,12.970051262361345,0,0.0,0.9477703029833918,0,0.0,5
10.0,4,0,0,0,4,0,0.0,0.0,12.32001110591334,0,0.0,0.874723561522886,0,0.0,5
15.0,9,0,2,0,9,0,3.0,0.3333333333333333,9.129529185102054,2,3.0,0.69911606656479,2,3.0,5
20.0,13,0,4,0,13,0,17.0,1.3076923076923077,7.774508449985901,4,17.0,0.5763931155193542,4,17.0,5
25.0,17,0,0,0,17,0,0.0,0.0,7.011555691214989,0,11.0,0.5323850449461663,0,11.0,5
30.0,23,0,0,0,23,0,0.0,0.0,10.250531284705998,0,0.0,0.7140763386031578,0,0.0,5
35.0,29,0,0,0,29,0,0.0,0.0,10.780512259453316,0,0.0,0.6970074305717864,0,0.0,5
40.0,31,0,1,3,34,0,2.0,0.064516129032258,8.651346708440917,1,2.0,0.5574471642127512,1,2.0,5
45.0,28,0,6,8,36,0,23.0,0.8214285714285714,6.973177876614615,6,23.0,0.3448672653682966,6,23.0,5
50.0,31,0,12,10,41,0,74.0,2.3870967741935485,7.034229158267744,12,74.0,0.358758201247159,12,74.0,5
55.0,29,0,15,17,46,0,144.0,4.965517241379311,5.835443303960363,15,144.0,0.3455820886963315,15,144.0,5
60.0,32,0,12,18,50,0,113.0,3.53125,4.885202713100892,12,178.0,0.2854838457752825,12,178.0,5
65.0,35,0,9,20,55,0,34.0,0.9714285714285714,5.0862735158983385,9,161.0,0.2623369492783866,9,161.0,5
70.0,36,0,6,21,57,0,30.0,0.8333333333333334,7.28574139360825,6,109.0,0.3319387344230636,6,109.0,5
75.0,38,0,1,25,63,0,1.0,0.0263157894736842,6.551007476470319,1,102.0,0.3461801628750317,1,102.0,5
80.0,38,0,7,30,68,0,25.0,0.6578947368421053,6.162065801915809,7,111.0,0.3109893459501426,7,111.0,5
85.0,40,0,12,33,73,0,76.0,1.9,5.277013657515059,12,162.0,0.2352819774002049,12,162.0,5
90.0,39,0,19,37,76,0,158.0,4.051282051282051,3.803303109042037,19,244.0,0.1571221359273154,19,244.0,5
95.0,42,0,19,41,83,0,158.0,3.761904761904762,3.372178195584278,19,288.0,0.1981381937242525,19,288.0,5
100.0,44,0,19,43,87,0,120.0,2.727272727272727,4.042100379496636,19,293.0,0.2083366770216125,19,293.0,5
5.0,2,0,0,0,2,0,0.0,0.0,12.93008123465894,0,0.0,0.9373121790252654,0,0.0,6
10.0,5,0,0,0,5,0,0.0,0.0,13.26632117515781,0,0.0,0.9528094777816613,0,0.0,6
15.0,9,0,1,0,9,0,2.0,0.2222222222222222,11.286753203233689,1,2.0,0.8485828665415261,1,2.0,6
20.0,13,0,1,0,13,0,7.0,0.5384615384615384,11.042307049060195,1,7.0,0.7983987921420284,1,7.0,6
25.0,16,0,2,0,16,0,15.0,0.9375,9.775482433634677,2,15.0,0.6329456482667137,2,15.0,6
30.0,18,0,6,2,20,0,38.0,2.111111111111111,7.36815203275016,6,38.0,0.4448801706994926,6,38.0,6
35.0,21,0,9,2,23,0,78.0,3.7142857142857135,6.276963822411749,9,78.0,0.3431595908036484,9,78.0,6
40.0,20,0,11,4,24,0,131.0,6.55,4.8922199210194375,11,131.0,0.24074047966756,11,131.0,6
45.0,21,0,14,6,27,0,196.0,9.333333333333334,3.8931732756659896,14,196.0,0.1732956774265789,14,196.0,6
50.0,23,0,15,7,30,0,270.0,11.73913043478261,3.6150923937341983,15,270.0,0.195454873350408,15,270.0,6
55.0,25,0,18,8,33,0,354.0,14.16,2.9028620824966698,18,354.0,0.1636923486297827,18,354.0,6
60.0,29,0,13,9,38,0,231.0,7.9655172413793105,4.11190898097452,13,358.0,0.2512376968114645,13,358.0,6
65.0,35,0,8,9,44,0,50.0,1.4285714285714286,5.8401557995297,8,281.0,0.3083234081790461,8,281.0,6
70.0,37,0,7,10,47,0,20.0,0.5405405405405406,6.450203280559938,7,151.0,0.2678225765641315,7,151.0,6
75.0,36,0,2,13,49,0,19.0,0.5277777777777778,7.469600445871715,2,80.0,0.3270144562784287,2,80.0,6
80.0,35,0,2,19,54,0,2.0,0.0571428571428571,7.537733723039754,2,55.0,0.4274679242275583,2,55.0,6
85.0,34,0,7,24,58,0,24.0,0.7058823529411765,7.121068185796956,7,74.0,0.4112279789176661,7,74.0,6
90.0,33,0,13,28,61,0,77.0,2.333333333333333,4.788077801139059,13,127.0,0.2572448496148332,13,127.0,6
95.0,34,0,18,31,65,0,158.0,4.647058823529412,4.183843336475534,18,209.0,0.2062796617073867,18,209.0,6
100.0,36,0,23,33,69,0,266.0,7.388888888888889,3.831491975301792,23,317.0,0.1903974391118836,23,317.0,6
5.0,4,0,0,0,4,0,0.0,0.0,12.65084295263975,0,0.0,0.9661669084541862,0,0.0,7
10.0,8,0,0,0,8,0,0.0,0.0,12.4129812994008,0,0.0,0.9295955616054138,0,0.0,7
15.0,12,0,1,0,12,0,1.0,0.0833333333333333,11.470056933265274,1,1.0,0.8202423581049857,1,1.0,7
20.0,13,0,4,0,13,0,13.0,1.0,8.395952590912376,4,13.0,0.5220832513737838,4,13.0,7
25.0,17,0,6,1,18,0,37.0,2.176470588235294,7.911405359565379,6,37.0,0.5021718290872842,6,37.0,7
30.0,19,0,7,3,22,0,71.0,3.736842105263158,6.461180773935802,7,71.0,0.4508915254259167,7,71.0,7
35.0,21,0,10,4,25,0,117.0,5.571428571428571,6.016109767982867,10,117.0,0.3657397842337341,10,117.0,7
40.0,26,0,6,5,31,0,45.0,1.7307692307692308,5.480886935863016,6,116.0,0.3246689695798945,6,116.0,7
45.0,28,0,2,7,35,0,6.0,0.2142857142857142,6.462669783194025,2,50.0,0.3616666905007747,2,50.0,7
50.0,30,0,1,7,37,0,10.0,0.3333333333333333,7.287874251838122,1,18.0,0.3384586595004433,1,18.0,7
55.0,32,0,2,10,42,0,19.0,0.59375,9.463471775184876,2,20.0,0.6334979251066188,2,20.0,7
60.0,29,0,1,15,44,0,1.0,0.0344827586206896,8.399921469696883,1,1.0,0.5306818133293771,1,1.0,7
65.0,31,0,7,18,49,0,23.0,0.7419354838709677,7.342334609907255,7,23.0,0.3481261108667257,7,23.0,7
70.0,26,0,13,24,50,0,77.0,2.9615384615384617,4.871837471162618,13,77.0,0.1890785618869368,13,77.0,7
75.0,26,0,17,28,54,0,155.0,5.961538461538462,3.8272205214021633,17,155.0,0.1922973769515126,17,155.0,7
80.0,25,0,15,30,55,0,138.0,5.52,2.1871215120094845,15,203.0,0.0961379017999858,15,203.0,7
85.0,28,0,7,30,58,0,49.0,1.75,5.657469161519572,7,190.0,0.2426311256868069,7,190.0,7
90.0,31,0,1,31,62,0,2.0,0.064516129032258,8.33385872959113,1,128.0,0.4389359680528858,1,128.0,7
95.0,32,0,0,34,66,0,0.0,0.0,7.281670998209658,0,112.0,0.4009527377606787,0,112.0,7
100.0,31,0,6,39,70,0,20.0,0.6451612903225806,6.437398760337723,6,132.0,0.3362673740944532,6,132.0,7
5.0,4,0,0,0,4,0,0.0,0.0,12.190687722259844,0,0.0,0.9553058523493048,0,0.0,8
10.0,6,0,0,0,6,0,0.0,0.0,11.862370559467358,0,0.0,0.933910463668582,0,0.0,8
15.0,9,0,1,0,9,0,1.0,0.1111111111111111,8.769850046238822,1,1.0,0.7119945928975767,1,1.0,8
20.0,11,0,3,0,11,0,13.0,1.181818181818182,8.232880360089583,3,13.0,0.5810130876440616,3,13.0,8
25.0,15,0,4,0,15,0,31.0,2.066666666666667,7.528095480041528,4,31.0,0.499359853283441,4,31.0,8
30.0,17,0,1,0,17,0,3.0,0.1764705882352941,6.011869117962734,1,23.0,0.3664992860141893,1,23.0,8
35.0,19,0,0,2,21,0,0.0,0.0,8.608501680617215,0,0.0,0.5043974229010028,0,0.0,8
40.0,22,0,0,2,24,0,0.0,0.0,11.162063652027555,0,0.0,0.7911533858816358,0,0.0,8
45.0,22,0,1,4,26,0,1.0,0.0454545454545454,10.47038245471744,1,1.0,0.7403190286064505,1,1.0,8
50.0,21,0,2,9,30,0,4.0,0.1904761904761904,9.086046340727192,2,4.0,0.5926763363790049,2,4.0,8
55.0,22,0,5,14,36,0,23.0,1.0454545454545454,8.01931124708869,5,23.0,0.5144937980892867,5,23.0,8
60.0,21,0,9,18,39,0,58.0,2.761904761904762,5.8993980926941845,9,58.0,0.413856214884256,9,58.0,8
65.0,23,0,7,19,42,0,35.0,1.5217391304347827,3.672728713681769,7,76.0,0.2775569727729469,7,76.0,8
70.0,26,0,3,19,45,0,14.0,0.5384615384615384,6.706253182946341,3,62.0,0.4150219770571718,3,62.0,8
75.0,29,0,4,19,48,0,30.0,1.0344827586206895,8.577746998261205,4,40.0,0.4966149880312825,4,40.0,8
80.0,31,0,5,21,52,0,53.0,1.7096774193548387,9.567698899199604,5,53.0,0.5807720548167182,5,53.0,8
85.0,28,0,3,26,54,0,5.0,0.1785714285714285,8.274830106898394,3,41.0,0.4399898492489364,3,41.0,8
90.0,25,0,3,32,57,0,12.0,0.48,8.927213152591566,3,16.0,0.5051044331735907,3,16.0,8
95.0,25,0,7,37,62,0,36.0,1.44,8.006621583701383,7,36.0,0.4510890150224779,7,36.0,8
100.0,25,0,9,40,65,0,76.0,3.04,6.530786981531504,9,76.0,0.3751427336019418,9,76.0,8
5.0,5,0,0,0,5,0,0.0,0.0,13.416227825051031,0,0.0,0.971395422994132,0,0.0,9
10.0,7,0,0,0,7,0,0.0,0.0,13.103507530154916,0,0.0,0.9648310663087268,0,0.0,9
15.0,9,0,0,0,9,0,0.0,0.0,10.304835197999669,0,0.0,0.6797138480931898,0,0.0,9
20.0,11,0,0,0,11,0,0.0,0.0,9.651986260414356,0,0.0,0.6659779648530257,0,0.0,9
25.0,12,0,0,1,13,0,0.0,0.0,12.451094571658352,0,0.0,0.9001068523029117,0,0.0,9
30.0,13,0,0,2,15,0,0.0,0.0,12.541120851584145,0,0.0,0.9640650641219396,0,0.0,9
35.0,15,0,0,5,20,0,0.0,0.0,11.405193079183706,0,0.0,0.7511702488627046,0,0.0,9
40.0,14,0,3,10,24,0,10.0,0.7142857142857143,9.760114157921103,3,10.0,0.6584523261626293,3,10.0,9
45.0,18,0,5,11,29,0,29.0,1.6111111111111112,7.888925493947677,5,29.0,0.5252366108499605,5,29.0,9
50.0,24,0,9,12,36,0,65.0,2.708333333333333,7.532931172543557,9,65.0,0.4965956050531866,9,65.0,9
55.0,27,0,12,13,40,0,116.0,4.296296296296297,6.197120865572991,12,116.0,0.3937548021168242,12,116.0,9
60.0,29,0,16,14,43,0,186.0,6.413793103448276,4.802977117201797,16,186.0,0.231995930765453,16,186.0,9
65.0,31,0,20,16,47,0,277.0,8.935483870967742,4.47841476624976,20,277.0,0.2132540746792597,20,277.0,9
70.0,33,0,21,18,51,0,378.0,11.454545454545457,3.540925148107889,21,378.0,0.1462854081083125,21,378.0,9
75.0,31,0,19,21,52,0,285.0,9.193548387096774,2.341237812163996,19,409.0,0.0994113858517618,19,409.0,9
80.0,33,0,13,22,55,0,127.0,3.8484848484848486,4.394972183903779,13,362.0,0.1713344614486651,13,362.0,9
85.0,34,0,7,23,57,0,49.0,1.4411764705882353,6.53057533622863,7,255.0,0.2491019875605166,7,255.0,9
90.0,34,0,1,26,60,0,11.0,0.3235294117647059,8.623651928311483,1,184.0,0.4787502639645309,1,184.0,9
95.0,35,0,2,30,65,0,20.0,0.5714285714285714,9.745823124511238,2,96.0,0.6153598714922934,2,96.0,9
100.0,32,0,2,36,68,0,30.0,0.9375,10.517398164986368,2,40.0,0.6759320638177723,2,40.0,9
